,AAPL,ABBV,0ABT,0ACN,ADBE,0AMD,AMGN,AMZN,AVGO,0BAC,0BMY,COST,0CRM,CSCO,0CVX,0DHR,0DIS,GOOG,00HD,0HON,INTC,0JPM,00KO,0LIN,0LLY,00MA,0MCD,META,0MRK,MSFT,0NEE,NFLX,0NKE,NVDA,ORCL,0PEP,0PFE,00PG,00PM,0TMO,TSLA,0TXN,0UNH,0UPS,000V,00VZ,0WFC,0WMT,0XOM
NFLX,0.6678037250659545,0.8382299753336121,0.7370704258055019,0.729875653191429,0.5609070502746549,0.6717846274232504,0.8501103841423286,0.5275672379930532,0.8276781319436454,0.6941464752181099,0.835611177522482,0.8396633072859285,0.5917871675134557,0.6579127319196305,0.7670258622369801,0.789715602493318,0.8396188317172106,0.588932318645498,0.6638755098528235,0.6352088500425004,0.7046528674561205,0.698402763288001,0.8881878712808965,0.760130633694402,0.7384425050595111,0.6343626086164909,0.8495001893034425,0.7191946347639508,0.8119488766769534,0.5914352924116024,0.994117793350134,0.0,0.6917931862236061,0.6502860645339987,0.5979023672713517,0.807970969565919,0.7307710970600985,0.9533992261928992,1.0623537910023482,0.7145272966892122,0.7417006110042479,0.6926449925576279,0.7307333832879865,0.7047481535035501,0.6453939909446855,0.8880731272958943,0.729401522454789,0.8798960572102044,0.6720555857047059
0NKE,0.5500564600394607,0.6587356515384046,0.6066666306451249,0.5886451453242845,0.663524460281667,0.6809746291660745,0.7823600491399271,0.5725789459605141,0.6396005236927963,0.5041141031043759,0.7836882009283214,0.5938728591796303,0.6198188188635004,0.5348597944593547,0.7239624342988173,0.6268150707464057,0.6986508271325794,0.6313665885320777,0.5194285789425561,0.49380688393584493,0.6300729661334779,0.4703230405289801,0.8097663412348065,0.6038469821731345,0.8687133475897229,0.5388819132604787,0.7434636790864525,0.7651542952900825,0.8366300740069677,0.510906582641298,0.9370816953554547,0.6917931862236061,0.0,0.546604524910234,0.5344580489063107,0.7439329333237437,0.7886805749008057,0.7752011983040992,0.7780988833824911,0.6566558064808186,0.9160664390499451,0.5432323123953969,0.8773254653170401,0.5432446756359748,0.5460721898438323,0.8096965010947074,0.5607482061168878,0.7287565364169046,0.578219225008831
NVDA,0.4653837733651902,0.7247172055556265,0.5508699148741875,0.6487561092376202,0.5754324494752657,0.5021664234755798,0.7557910381781477,0.4655546108257257,0.47849623984886147,0.5073892997137526,0.7642356665795674,0.6761155008245754,0.5471206166458918,0.5644094278714462,0.5664160400070603,0.6625167394723777,0.7767721369314088,0.596012599318932,0.5750777045505008,0.4961863387767681,0.38686245272939246,0.4995840109082461,0.8702580861311544,0.6924046282090901,0.8354106045374752,0.5377141073377687,0.8589040525930227,0.6006241258824476,0.8592795650161227,0.49991648791437593,0.9884168611415564,0.6502860645339987,0.546604524910234,0.0,0.5986069861921325,0.782146642181393,0.722037252370804,0.8934829473615546,0.883644659256007,0.6339603683182065,0.6998550429468077,0.3586122742262302,0.7609248757912932,0.5102156201715564,0.5456327946531887,0.8442717549557252,0.6060855068277855,0.8028730311176787,0.5158890061024601
ORCL,0.6203422524527289,0.7117140145456953,0.6562628572838554,0.6435496731064987,0.5758470710359659,0.6990691040895802,0.8146502646021327,0.5881126080647145,0.6242609206142304,0.6035530077529372,0.748919013247567,0.6704227405457159,0.5657125826694903,0.4910260772214283,0.6214602859350906,0.6664094537517864,0.727493485878473,0.6404133818252151,0.6021086374208805,0.46404544373077306,0.6168407052532693,0.5576320039054963,0.8561140369121376,0.6794873590273338,0.8138285922943509,0.5431604237115837,0.8191193061988957,0.7222729755236412,0.7591518107395925,0.5486454270082801,1.0137684569814893,0.5979023672713517,0.5344580489063107,0.5986069861921325,0.0,0.7156512966985938,0.6021182944684911,0.7991589911543845,0.8565988614336844,0.6153873904727178,0.835180379944294,0.5676969808346458,0.8146528433437237,0.6075452292268919,0.5437457896227906,0.8410626603511316,0.6637253174116957,0.7597179262105458,0.5069108521634841
0PEP,0.7914136382216893,0.7981259734634925,0.742952755395597,0.7292406518607009,0.7428352918084752,0.7811237847275118,0.9769575307492033,0.7490449730768014,0.9289006743598889,0.970171473162432,0.8389452175376628,0.7123273913054863,0.7268602572206115,0.8177289892496902,0.8613453857926668,0.7723179780460738,0.8696616126650216,0.7388233418087642,0.7033966127709173,0.6718178117680483,0.8639030744054633,0.8224032749774008,0.5012854242784818,0.7184526536371679,0.8606588429170257,0.6569116840897495,0.715948251801432,0.8271826370551782,0.819849177397425,0.7002404496829253,0.6758315892134266,0.807970969565919,0.7439329333237437,0.782146642181393,0.7156512966985938,0.0,0.7761961827118895,0.4945249179040022,0.9417523390289695,0.8077980507117892,0.9048722155884974,0.8488294583404511,0.9429640604975508,0.8106521848016868,0.685350881093824,0.7308199064767547,0.9385888483423029,0.7046693842657591,0.8200427523760987
0PFE,0.7728996743313111,0.6813502113990246,0.5392312672541681,0.7569935218738332,0.6571351306226816,0.7123066414515478,0.7227946785180763,0.6697151545858309,0.8151834871916747,0.7928028847541677,0.7825705229384278,0.8056194460764103,0.6197404334330924,0.672417294192541,0.685665882622073,0.64493428882694,0.9138235956671662,0.7818325168334207,0.7709645731825583,0.7134672903454035,0.7899707943471327,0.7315754216183009,0.8347250549354701,0.6944738538165272,0.6374461710939242,0.6243382604300518,0.8425279970002446,0.7134467822134481,0.5875388512900757,0.7058543632333505,0.8330784100400423,0.7307710970600985,0.7886805749008057,0.722037252370804,0.6021182944684911,0.7761961827118895,0.0,0.9550589303144985,0.8968059108070778,0.5620570816102843,0.8888444070679395,0.8177225174022376,0.6948584584393656,0.774475392806499,0.6967236510801609,0.813520882220602,0.7297183771355684,0.8485966860597142,0.7260793525511837
00PG,0.8730698013688611,0.8222291583369927,0.7741933448700316,0.6676387555646113,0.8270928918806933,0.9046500496595932,0.9375268772237509,0.8638452935347087,0.9457240696884028,0.9794030879319776,0.8172749331762015,0.7529907419770047,0.7878894860026302,0.7651819204190473,0.8799364241581739,0.7434483988915901,0.8400409035819489,0.8185975292223229,0.7859591865461891,0.7530851619254417,0.9835901274584697,0.8764548053953339,0.6504370032230116,0.770168611305643,0.8389040614699859,0.6851066505136523,0.8554989756068867,0.9091026518229852,0.7833399462603232,0.7899787576013809,0.5918271458052496,0.9533992261928992,0.7752011983040992,0.8934829473615546,0.7991589911543845,0.4945249179040022,0.9550589303144985,0.0,0.9045831098344239,0.7810208196682736,0.861089527148126,0.968891541252922,0.8712997017457516,0.921591555306869,0.719381641142572,0.7104183967954951,0.9566070969482898,0.7589050031103004,0.8607103504232272
00PM,0.8897005708707885,0.9044353277402845,0.8765782225349004,0.9241512148030789,0.9889044803879328,1.0502706404139606,0.9519293932235802,0.9718733469095655,0.9502306923968471,0.9059608976352537,1.015809468348036,1.0268788719170157,0.9506978266909873,0.8736254122746929,0.9232664541628625,0.8804237434709556,1.0180973020391069,0.9594407856253199,0.9614922257042525,0.8483400911831188,0.9537409541808822,0.8834687312272995,0.9610105949549609,0.909293997367527,1.043593807411086,0.9212572935662756,0.992819548765113,1.0038169882956751,0.9747610476760535,0.9741107859134382,0.8409701348275097,1.0623537910023482,0.7780988833824911,0.883644659256007,0.8565988614336844,0.9417523390289695,0.8968059108070778,0.9045831098344239,0.0,0.9075102499709493,1.0623344382591005,0.9567555813174577,0.896291132920736,0.9159208291847646,0.9517308434896727,0.9252371647892316,0.9308473473142451,0.9382789956017777,0.9457931954977485
0TMO,0.5635823457276268,0.657524274161724,0.40105585355109497,0.5344251824103252,0.5785199528974648,0.6624372206851781,0.6829520439140067,0.5521276610877197,0.7081861811951962,0.6385376125180797,0.7980897818670484,0.7764501044828457,0.5055468624525206,0.6179810883326573,0.7894472276099939,0.39136096511133556,0.7458810680946483,0.6704131414424157,0.6279040741429771,0.5244874740631542,0.692139618593132,0.6271244650216032,0.7633288975976136,0.6139928645703123,0.7259539873380716,0.5422719022932494,0.7835106333325343,0.7526364126787447,0.5244789672273524,0.5164599453961571,0.8506827011038132,0.7145272966892122,0.6566558064808186,0.6339603683182065,0.6153873904727178,0.8077980507117892,0.5620570816102843,0.7810208196682736,0.9075102499709493,0.0,0.8371893238602981,0.7309131601288912,0.6711392367359614,0.7727383134082502,0.5373249003154269,0.8073187306975083,0.6473771728286828,0.810838558417143,0.683227772869037
TSLA,0.6756659889894703,0.9126592146163095,0.7761826852761817,0.8175370700681249,0.756178911209352,0.7658198010461346,0.9355424997080003,0.7417562899068821,0.7366486729857619,0.7644061187722903,0.9568461330650871,0.8839816179467948,0.7092755553232941,0.7870649222427647,0.8400462000964298,0.8361897940756637,0.9815435983767999,0.8118563348878213,0.793465562228023,0.7399408291619356,0.6463889533707559,0.7946360430956683,0.909316361127404,0.8265151590726832,0.842285669852351,0.7706122531989471,0.9711390551230268,0.8405523800025055,0.9037058548403005,0.7222414125281915,1.0316279109855575,0.7417006110042479,0.9160664390499451,0.6998550429468077,0.835180379944294,0.9048722155884974,0.8888444070679395,0.861089527148126,1.0623344382591005,0.8371893238602981,0.0,0.7742427258035787,0.9684391344133504,0.8441783591438791,0.7033269125480399,0.9957716289183701,0.8678105823002005,0.9368759461596788,0.7928537502848031
0TXN,0.49606840651255724,0.7892021046861172,0.5993184176978658,0.6474259403378056,0.6370803909583018,0.5757889738025048,0.794861573677358,0.5448229139787122,0.4122613295883565,0.5353358802887889,0.7725639754765804,0.7521091963175011,0.6234605131865452,0.5907125409485079,0.6526533454872323,0.6605293484697369,0.7809301013993841,0.6706124004616764,0.616853383916173,0.5063164579036761,0.4712132503112384,0.532095253861944,0.892232653317904,0.7370823930976389,0.8184086978246268,0.5355161088789512,0.8065761416748607,0.7416024847695016,0.8522458453724222,0.5158354170707645,1.016509507048639,0.6926449925576279,0.5432323123953969,0.3586122742262302,0.5676969808346458,0.8488294583404511,0.8177225174022376,0.968891541252922,0.9567555813174577,0.7309131601288912,0.7742427258035787,0.0,0.9117384739431013,0.48437672377727425,0.508122765110606,0.9243014487748551,0.6097959728842188,0.8080968117023823,0.6228690057195881
0UNH,0.7939838059370875,0.7621148621336663,0.6129331348106082,0.7888229633238607,0.742936818882439,0.8687749533726705,0.753578825591391,0.7374387645807918,0.8927112679447531,0.7340800600459023,0.8471538110389704,0.8486034167370582,0.7548973919562451,0.7689654572647657,0.7660593705365828,0.6929885583614124,0.9845850994929417,0.7881507842975762,0.7991356665411964,0.8215525373530944,0.9136455345910967,0.754817885792845,0.947736509830083,0.7914888673971515,0.7970088717217831,0.8086049577518004,0.8707111989442736,0.8280224372093841,0.8403288928400955,0.7395401852181016,0.9088916665464586,0.7307333832879865,0.8773254653170401,0.7609248757912932,0.8146528433437237,0.9429640604975508,0.6948584584393656,0.8712997017457516,0.896291132920736,0.6711392367359614,0.9684391344133504,0.9117384739431013,0.0,0.8834153378478802,0.8230869698959438,0.8836891977771231,0.7424148857556226,0.9442948557706422,0.8155671448648977
0UPS,0.5927559447367818,0.6865590696233012,0.693092406306699,0.6859472708500711,0.69020373769084,0.6761695031354845,0.8249370425802569,0.6109591311727626,0.6440434119019509,0.5728568530587232,0.8181451860657858,0.7297129260045143,0.6859646831182042,0.6636684669825167,0.6437149689125178,0.7166230287171345,0.7564518697478754,0.6395850305789543,0.5640389286447328,0.548648721660735,0.5185173669033658,0.5734413889266805,0.8480745601169795,0.7039288272758177,0.9420028785209493,0.6026246545262949,0.9284543738107669,0.6978005089466633,0.9192062728644032,0.6890047388809585,1.0770190291590935,0.7047481535035501,0.5432446756359748,0.5102156201715564,0.6075452292268919,0.8106521848016868,0.774475392806499,0.921591555306869,0.9159208291847646,0.7727383134082502,0.8441783591438791,0.48437672377727425,0.8834153378478802,0.0,0.6707325713101205,0.8399409776905804,0.6119810973721757,0.7647999934393616,0.5565731663158511
000V,0.536923656366695,0.7347132224719797,0.4928803182198913,0.3983324973982679,0.40958463468670425,0.5909448848998298,0.7207747252796368,0.48965742702858295,0.6369136532096924,0.649235817883314,0.7148022351916286,0.5868049198111823,0.456831422392293,0.5730242757533387,0.6883661543803343,0.5612203808081224,0.7389865363454375,0.6358404837976723,0.5635266997900144,0.4449314057436279,0.5766302186873926,0.5947329819631153,0.7133575462282924,0.5948623100561161,0.7529758634767789,0.19653045300302774,0.6647141955569071,0.7742670761663504,0.6264254180699208,0.3293816053171874,0.8372420613901548,0.6453939909446855,0.5460721898438323,0.5456327946531887,0.5437457896227906,0.685350881093824,0.6967236510801609,0.719381641142572,0.9517308434896727,0.5373249003154269,0.7033269125480399,0.508122765110606,0.8230869698959438,0.6707325713101205,0.0,0.8144881559754494,0.6910609235198344,0.763019747541881,0.624130235689373
00VZ,0.9772644477638389,0.7601870268102505,0.8060268301754753,0.7684361997907275,0.8994153449044291,0.8827168081454504,0.8793472279462924,0.8890844543685248,0.9871104985757475,0.8664548204636852,0.9392927197594497,0.7361477579270772,0.8151005195107411,0.7945596361615109,0.8717015173415051,0.8489388090917105,0.9080795788209896,0.8786553785716121,0.8258474734306334,0.8487866857366826,0.9729813833142162,0.8318032039334032,0.8151039251513902,0.8679825903766348,0.9180027023389516,0.8756759603201717,0.8513918358526915,0.9088749714688746,0.8015372282336681,0.8667749433091652,0.6200923501469835,0.8880731272958943,0.8096965010947074,0.8442717549557252,0.8410626603511316,0.7308199064767547,0.813520882220602,0.7104183967954951,0.9252371647892316,0.8073187306975083,0.9957716289183701,0.9243014487748551,0.8836891977771231,0.8399409776905804,0.8144881559754494,0.0,0.8595509288689658,0.7823237332949098,0.8554424123081311
0WFC,0.6778215752230415,0.7465231385447435,0.678659424185499,0.7421786432730029,0.7433762249016542,0.7586728730382001,0.7793374340527361,0.6504854999006398,0.6790656058614338,0.29373109466817193,0.8038950290617788,0.7865339133527985,0.6847597094462661,0.6836360525212473,0.6788776716676685,0.7243343515994826,0.8239567953719533,0.673972381879594,0.6881237513606939,0.523413488779217,0.6277632227653062,0.2882535342369691,0.9024837108630519,0.670113687206715,0.8948638245423204,0.7720601904714165,0.8630055127562268,0.857594269583734,0.9160657557077709,0.628016395043953,1.1253573811499127,0.729401522454789,0.5607482061168878,0.6060855068277855,0.6637253174116957,0.9385888483423029,0.7297183771355684,0.9566070969482898,0.9308473473142451,0.6473771728286828,0.8678105823002005,0.6097959728842188,0.7424148857556226,0.6119810973721757,0.6910609235198344,0.8595509288689658,0.0,0.792099272424001,0.5396516292941572
0WMT,0.8545122707102413,0.8594325260018635,0.8157946011602968,0.7683538762281814,0.7993719172063082,0.8348952671370653,0.921437174149363,0.7413349113706131,0.8595001250106289,0.7507516660541996,0.8921039463649322,0.6564854742026305,0.7609979423219811,0.84953659617211,0.8440663671691048,0.8893395593135559,0.7891568320691679,0.7967154695832812,0.7201210973236738,0.7719107450466571,0.8234777634823243,0.7268487779727045,0.9336909825254025,0.8491445631799018,0.981997254935586,0.7168263329732638,0.7965418640408464,0.8756796453817262,0.9595321221687151,0.7219412307311741,0.8716848281313752,0.8798960572102044,0.7287565364169046,0.8028730311176787,0.7597179262105458,0.7046693842657591,0.8485966860597142,0.7589050031103004,0.9382789956017777,0.810838558417143,0.9368759461596788,0.8080968117023823,0.9442948557706422,0.7647999934393616,0.763019747541881,0.7823237332949098,0.792099272424001,0.0,0.7899957841833588
0XOM,0.6400905515830762,0.7629988729920459,0.7268303584703748,0.7273321897033987,0.6251066741342375,0.6374709983977866,0.8356979449523457,0.6594022853755279,0.674612280750412,0.5051579404098231,0.833347542812951,0.757792350523234,0.6506212923963637,0.5558513355648595,0.32632471525502194,0.7589596047249489,0.7996200323041589,0.6758127520581538,0.6209698865717898,0.4595901806345848,0.5669839834228637,0.45494874728954693,0.9632259340287712,0.6760795271739921,0.8595939417428848,0.6643840748552079,0.9728174896191778,0.7703471680942672,0.8378564720897186,0.6473336588158558,1.1016605287045462,0.6720555857047059,0.578219225008831,0.5158890061024601,0.5069108521634841,0.8200427523760987,0.7260793525511837,0.8607103504232272,0.9457931954977485,0.683227772869037,0.7928537502848031,0.6228690057195881,0.8155671448648977,0.5565731663158511,0.624130235689373,0.8554424123081311,0.5396516292941572,0.7899957841833588,0.0
